courseId,studentId,isTopPerformer,isTest,abs_score,howManyHasLowerScore,totalScore,mentorId,repository,score_368.0,score_369.0,score_370.0,score_373.0,score_374.0,score_380.0,score_381.0,score_382.0,score_383.0,score_386.0,score_387.0,score_388.0,score_397.0,score_398.0,score_399.0,score_401.0,score_410.0,score_423.0,score_424.0,score_425.0,score_426.0,score_430.0,score_432.0,score_433.0,score_440.0,score_441.0,score_442.0,score_443.0,score_444.0,score_445.0,score_449.0,score_468.0,score_469.0,score_470.0,score_476.0,score_477.0,score_491.0,score_492.0,score_493.0,score_512.0,score_516.0,score_N/A
13,11206,True,False,0.9087226573048879,0.9966867469879518,1682.5,1132.0,https://github.com/rolling-scopes-school/012fd2b9-7825-528d-96fb-ab9be9cca8d0-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,50.0,5.4,5.0,2.0,5.0,2.0,8.9,97,77.0,21.0,10.0,64.0,9.700000000000001,51.0,140.0,0.0,50.0,154.0,54.0,210.0,31.2,5.0,120,10.0,0,0.0,0.0,200,278.7,7.4,0,0.0,0
13,10017,True,False,0.9059141236834999,0.9963855421686747,1677.3,1193.0,https://github.com/rolling-scopes-school/d7f0534c-ef98-5505-9271-fabfb63502bd-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,48.5,5.4,5.0,2.0,5.0,2.0,9.1,100,77.0,22.5,10.0,64.0,9.8,50.4,140.0,9.8,50.0,150.5,54.0,203.0,72.0,12.5,117,9.600000000000001,0,14.0,12.4,176,231.6,0.0,0,0.0,0
13,10715,True,False,0.9054280313259518,0.9960843373493976,1676.3999999999999,1180.0,https://github.com/rolling-scopes-school/b04bb464-96e1-5ddc-b703-5505e33d2f75-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,47.0,4.9,4.6000000000000005,2.0,5.0,2.0,8.9,100,77.0,22.5,9.0,64.0,8.9,50.699999999999996,125.99999999999999,9.1,46.0,154.0,54.0,210.0,72.89999999999999,0.0,100,9.200000000000001,0,0.0,0.0,180,287.09999999999997,7.4,0,0.0,0
13,9486,True,False,0.9043478260869564,0.9957831325301205,1674.3999999999999,1175.0,https://github.com/rolling-scopes-school/b9e072d4-9a49-57fa-afd7-7289bf94d311-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,50.0,5.2,5.0,2.0,5.0,2.0,9.200000000000001,100,77.0,22.5,10.0,54.0,10.0,51.0,140.0,0.0,50.0,154.0,54.0,196.0,58.8,0.0,120,9.8,0,0.0,0.0,190,240.0,7.2,0,37.5,0
13,9178,True,False,0.9026194977045638,0.9954819277108434,1671.2,1178.0,https://github.com/rolling-scopes-school/b307adff-4e4c-59b8-ab74-cff3f6ec1f26-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,44.5,5.4,5.0,2.0,5.0,2.0,7.4,99,77.0,21.9,7.0,64.0,9.700000000000001,48.0,129.5,8.8,45.0,147.0,54.0,210.0,72.89999999999999,9.0,100,7.2,0,11.0,8.3,180,271.8,4.6000000000000005,0,0.0,0
13,9352,True,False,0.8924115581960573,0.9951807228915662,1652.3000000000002,1165.0,https://github.com/rolling-scopes-school/09307af2-e483-5c2b-bba6-3787dad16ed8-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,49.0,5.4,5.0,2.0,5.0,2.0,9.1,100,77.0,22.5,10.0,64.0,9.700000000000001,49.5,133.0,10.0,50.0,150.5,54.0,203.0,74.7,10.5,115,9.8,0,0.0,0.0,160,250.2,7.2,0,0.0,0
13,12198,True,False,0.8860383472859842,0.9948795180722891,1640.4999999999998,1069.0,https://github.com/rolling-scopes-school/2c0231e0-b45d-56b3-a4bc-774a2df70666-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,40.0,5.2,5.0,2.0,5.0,2.0,7.2,97,59.49999999999999,22.5,7.800000000000001,64.0,8.700000000000001,51.0,133.0,10.0,49.0,147.0,50.1,140.0,59.4,10.5,100,9.0,0,0.0,0.0,0,0.0,6.4,520,15.0,0
13,11908,True,False,0.8790710234944639,0.994578313253012,1627.6,1133.0,https://github.com/rolling-scopes-school/fa152aaf-d4ca-5114-a616-6ec763c571f7-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,47.5,4.9,4.6000000000000005,2.0,5.0,2.0,9.8,100,77.0,22.5,8.3,64.0,9.3,51.0,140.0,0.0,50.0,154.0,50.4,210.0,75.0,8.0,105,9.600000000000001,0,0.0,0.0,180,216.29999999999998,7.2,0,0.0,0
13,9361,True,False,0.876478530920875,0.994277108433735,1622.8000000000002,1056.0,https://github.com/rolling-scopes-school/19d52936-98ef-5ca0-8056-cbe42a4e58eb-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,50.0,5.300000000000001,4.2,2.0,5.0,2.0,8.4,97,73.5,21.9,7.0,54.0,8.700000000000001,45.0,125.99999999999999,9.3,49.5,150.5,53.4,203.0,74.1,0.5,120,9.4,0,9.5,13.0,166,233.39999999999998,7.0,0,0.0,0
13,13709,True,False,0.8753983256818796,0.9939759036144579,1620.8,1090.0,https://github.com/rolling-scopes-school/0a4b31bc-d7b8-554d-97e1-de2afb152c8a-RS2020Q1,0,0.0,0.0,1.2,2.0,2.0,2.0,2.0,2.0,42.0,0.0,4.4,2.0,5.0,2.0,9.1,100,77.0,22.5,9.700000000000001,51.5,9.700000000000001,50.1,118.99999999999999,7.0,49.0,140.0,53.4,180.6,64.8,10.5,120,9.8,52,0.0,0.0,148,263.7,6.800000000000001,0,0.0,0
13,9776,True,False,0.8751282743721307,0.9936746987951808,1620.3,1212.0,https://github.com/rolling-scopes-school/525133d6-d590-5cef-b453-a6c424ecf670-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,47.0,5.0,4.6000000000000005,2.0,5.0,2.0,6.1000000000000005,90,77.0,22.5,0.0,37.0,9.0,49.5,129.5,0.0,50.0,154.0,53.4,189.0,71.7,0.0,120,9.0,49,0.0,0.0,168,249.0,6.800000000000001,0,0.0,0
13,9458,True,False,0.8735079665136375,0.9933734939759036,1617.2999999999997,1250.0,https://github.com/rolling-scopes-school/e2f1ecba-4a8a-5aa2-a9e9-3c314862f5b7-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,44.5,4.800000000000001,4.800000000000001,2.0,5.0,2.0,8.5,97,73.5,21.0,0.0,64.0,9.200000000000001,50.1,136.5,0.0,49.5,140.0,44.1,196.0,74.1,10.5,95,9.600000000000001,0,0.0,0.0,184,270.59999999999997,6.800000000000001,0,0.0,0
13,9233,True,False,0.8654064272211721,0.9930722891566265,1602.3000000000002,1102.0,https://github.com/rolling-scopes-school/d5f4c6e8-0dca-5b3f-856f-722def1b91ef-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,49.5,4.6000000000000005,4.4,2.0,5.0,2.0,7.800000000000001,100,72.1,22.5,6.0,46.5,9.0,51.0,140.0,0.0,50.0,154.0,54.0,206.5,75.0,10.5,120,9.4,0,0.0,0.0,180,198.9,7.4,0,0.0,0
13,9917,True,False,0.8651903861733728,0.9927710843373494,1601.8999999999999,1071.0,https://github.com/rolling-scopes-school/f023b9d6-5bd0-5faa-a58f-c373284acae9-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,49.0,5.2,4.2,2.0,5.0,2.0,7.800000000000001,100,77.0,22.5,0.0,49.0,10.0,51.0,140.0,0.0,48.5,154.0,54.0,210.0,70.8,4.0,120,9.200000000000001,41,0.0,0.0,150,194.7,6.800000000000001,0,0.0,0
13,9665,True,False,0.8572940858763165,0.9924698795180723,1587.28,1146.0,https://github.com/rolling-scopes-school/bc297bab-56f9-5f7b-ba8e-2fe982d184d1-RS2020Q1,1,1.0,1.0,1.2,1.8800000000000001,2.0,2.0,2.0,2.0,47.0,4.800000000000001,5.0,2.0,5.0,2.0,8.6,97,70.0,21.3,0.0,64.0,8.5,51.0,133.0,0.0,50.0,147.0,54.0,98.0,47.1,10.5,120,10.0,60,0.0,0.0,0,0.0,7.4,450,0.0,0
13,9221,True,False,0.8559006211180124,0.9921686746987952,1584.6999999999998,1114.0,https://github.com/rolling-scopes-school/36977501-b145-5dbd-8e4a-b8fe82d2e7b5-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,47.0,5.300000000000001,4.800000000000001,2.0,5.0,2.0,9.200000000000001,100,66.5,21.0,10.0,64.0,9.3,50.1,140.0,0.0,50.0,154.0,53.1,182.0,67.5,10.0,120,9.1,0,0.0,0.0,168,213.0,7.6000000000000005,0,0.0,0
13,9737,True,False,0.8491493383742913,0.9918674698795181,1572.2000000000003,1122.0,https://github.com/rolling-scopes-school/61995b67-5c91-53ab-9b71-24d74c2b8577-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,49.5,5.4,5.0,2.0,5.0,2.0,8.8,94,73.5,21.9,0.0,48.0,8.9,51.0,136.5,0.0,48.0,150.5,52.5,168.0,61.5,2.0,120,9.600000000000001,55,0.0,0.0,136,236.39999999999998,7.0,0,0.0,0
13,10080,True,False,0.8490953281123415,0.9915662650602409,1572.1000000000001,1114.0,https://github.com/rolling-scopes-school/e03cf20b-af05-5c1b-88d7-eb67e08af820-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,40.5,5.0,4.5,2.0,5.0,2.0,7.1000000000000005,93,66.5,18.9,7.7,49.0,8.6,42.3,125.99999999999999,9.5,50.0,154.0,51.9,203.0,75.0,0.0,120,9.200000000000001,0,15.0,12.5,150,222.9,6.800000000000001,0,0.0,0
13,9538,True,False,0.8369862273832027,0.9912650602409638,1549.6799999999998,1033.0,https://github.com/rolling-scopes-school/166cff4a-1783-5fe3-84ff-c0a0c2a740fc-RS2020Q1,1,1.0,1.0,1.2,1.8800000000000001,2.0,2.0,2.0,2.0,50.0,5.300000000000001,5.0,2.0,5.0,2.0,8.3,99,77.0,22.5,0.0,41.5,8.8,50.1,138.6,0.0,49.0,154.0,54.0,206.5,75.0,3.0,120,9.600000000000001,55,0.0,0.0,110,177.6,6.800000000000001,0,0.0,0
13,9912,True,False,0.8342965163381043,0.9909638554216867,1544.7,1267.0,https://github.com/rolling-scopes-school/6629eb74-c1c5-5fd8-a8e7-9a7e16143d99-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,50.0,5.1000000000000005,5.0,2.0,5.0,2.0,8.700000000000001,97,77.0,21.9,0.0,64.0,9.3,39.6,118.99999999999999,0.0,50.0,147.0,50.699999999999996,175.0,67.2,10.5,120,7.6000000000000005,28,0.0,0.0,120,241.5,7.4,0,0.0,0
13,10481,True,False,0.8339724547664056,0.9906626506024097,1544.1,1072.0,https://github.com/rolling-scopes-school/9a6e1624-d8eb-5677-a3f2-98aab2c0d8bf-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,48.5,4.5,4.800000000000001,2.0,5.0,2.0,8.5,90,77.0,22.5,0.0,64.0,10.0,31.2,91.0,0.0,50.0,141.39999999999998,54.0,196.0,75.0,0.0,120,10.0,0,0.0,0.0,146,269.09999999999997,7.4,0,0.0,0
13,9133,True,False,0.8318660545503647,0.9903614457831326,1540.2000000000003,1200.0,https://github.com/rolling-scopes-school/e0c2547b-26b7-559b-b723-a22c0d464ec1-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,47.5,5.300000000000001,5.0,2.0,5.0,2.0,9.200000000000001,100,70.0,22.5,0.0,64.0,10.0,46.5,140.0,0.0,48.5,133.0,47.4,172.2,66.89999999999999,10.0,120,10.0,0,0.0,0.0,130,252.0,7.0,0,0.0,0
13,9081,True,False,0.8285714285714286,0.9900602409638555,1534.1000000000001,1154.0,https://github.com/rolling-scopes-school/29366f3c-b4b7-51dc-9824-05949b6c7b82-RS2020Q1,1,1.0,1.0,1.2,2.0,2.0,2.0,2.0,2.0,50.0,5.300000000000001,4.800000000000001,2.0,5.0,2.0,9.200000000000001,100,77.0,22.5,10.0,64.0,9.600000000000001,51.0,140.0,10.0,50.0,147.0,51.0,206.5,72.89999999999999,12.5,120,10.0,50,0.0,0.0,200,0.0,7.6000000000000005,0,30.0,0
13,10182,True,False,0.8193788819875776,0.9897590361445783,1517.08,1025.0,https://github.com/rolling-scopes-school/ca1e26fe-3d7e-513c-b2ce-253f94169491-RS2020Q1,1,1.0,1.0,1.2,1.8800000000000001,2.0,2.0,2.0,2.0,42.5,5.0,4.800000000000001,2.0,5.0,2.0,6.7,95,64.39999999999999,22.5,0.0,49.0,7.6000000000000005,46.5,112.69999999999999,0.0,49.5,136.5,54.0,190.39999999999998,72.89999999999999,2.0,120,8.0,48,0.0,0.0,0,0.0,6.0,350,0.0,0
